"year","Label (Grouping)","state","series","measure","value"
"df_pop_2019","        $25,000 to $49,999","Illinois","Total.Uninsured","Estimate",26
"df_pop_2019","        $25,000 to $49,999","Illinois","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Indiana","Total","Estimate",19.9
"df_pop_2019","        $25,000 to $49,999","Indiana","Total.Uninsured","Estimate",27.9
"df_pop_2019","        $25,000 to $49,999","Indiana","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Iowa","Total","Estimate",19.2
"df_pop_2019","        $25,000 to $49,999","Iowa","Total.Uninsured","Estimate",29.6
"df_pop_2019","        $25,000 to $49,999","Iowa","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Kansas","Total","Estimate",18.7
"df_pop_2019","        $25,000 to $49,999","Kansas","Total.Uninsured","Estimate",31.2
"df_pop_2019","        $25,000 to $49,999","Kansas","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Kentucky","Total","Estimate",21.1
"df_pop_2019","        $25,000 to $49,999","Kentucky","Total.Uninsured","Estimate",29.7
"df_pop_2019","        $25,000 to $49,999","Kentucky","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Louisiana","Total","Estimate",20.1
"df_pop_2019","        $25,000 to $49,999","Louisiana","Total.Uninsured","Estimate",27.2
"df_pop_2019","        $25,000 to $49,999","Louisiana","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Maine","Total","Estimate",19.6
"df_pop_2019","        $25,000 to $49,999","Maine","Total.Uninsured","Estimate",26.9
"df_pop_2019","        $25,000 to $49,999","Maine","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Maryland","Total","Estimate",12.5
"df_pop_2019","        $25,000 to $49,999","Maryland","Total.Uninsured","Estimate",18.6
"df_pop_2019","        $25,000 to $49,999","Maryland","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Massachusetts","Total","Estimate",12.3
"df_pop_2019","        $25,000 to $49,999","Massachusetts","Total.Uninsured","Estimate",20.4
"df_pop_2019","        $25,000 to $49,999","Massachusetts","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Michigan","Total","Estimate",19.6
"df_pop_2019","        $25,000 to $49,999","Michigan","Total.Uninsured","Estimate",28.7
"df_pop_2019","        $25,000 to $49,999","Michigan","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Minnesota","Total","Estimate",14.7
"df_pop_2019","        $25,000 to $49,999","Minnesota","Total.Uninsured","Estimate",26.2
"df_pop_2019","        $25,000 to $49,999","Minnesota","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Mississippi","Total","Estimate",23.6
"df_pop_2019","        $25,000 to $49,999","Mississippi","Total.Uninsured","Estimate",30.3
"df_pop_2019","        $25,000 to $49,999","Mississippi","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Missouri","Total","Estimate",20.1
"df_pop_2019","        $25,000 to $49,999","Missouri","Total.Uninsured","Estimate",28.5
"df_pop_2019","        $25,000 to $49,999","Missouri","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Montana","Total","Estimate",20.2
"df_pop_2019","        $25,000 to $49,999","Montana","Total.Uninsured","Estimate",26
"df_pop_2019","        $25,000 to $49,999","Montana","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Nebraska","Total","Estimate",18.2
"df_pop_2019","        $25,000 to $49,999","Nebraska","Total.Uninsured","Estimate",31.5
"df_pop_2019","        $25,000 to $49,999","Nebraska","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Nevada","Total","Estimate",18.4
"df_pop_2019","        $25,000 to $49,999","Nevada","Total.Uninsured","Estimate",24.5
"df_pop_2019","        $25,000 to $49,999","Nevada","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","New.Hampshire","Total","Estimate",14
"df_pop_2019","        $25,000 to $49,999","New.Hampshire","Total.Uninsured","Estimate",25.6
"df_pop_2019","        $25,000 to $49,999","New.Hampshire","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","New.Jersey","Total","Estimate",12.8
"df_pop_2019","        $25,000 to $49,999","New.Jersey","Total.Uninsured","Estimate",24.1
"df_pop_2019","        $25,000 to $49,999","New.Jersey","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","New.Mexico","Total","Estimate",21.5
"df_pop_2019","        $25,000 to $49,999","New.Mexico","Total.Uninsured","Estimate",25.7
"df_pop_2019","        $25,000 to $49,999","New.Mexico","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","New.York","Total","Estimate",15.1
"df_pop_2019","        $25,000 to $49,999","New.York","Total.Uninsured","Estimate",20.8
"df_pop_2019","        $25,000 to $49,999","New.York","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","North.Carolina","Total","Estimate",21
"df_pop_2019","        $25,000 to $49,999","North.Carolina","Total.Uninsured","Estimate",31.2
"df_pop_2019","        $25,000 to $49,999","North.Carolina","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Ohio","Total","Estimate",19.4
"df_pop_2019","        $25,000 to $49,999","Ohio","Total.Uninsured","Estimate",28.8
"df_pop_2019","        $25,000 to $49,999","Ohio","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Oklahoma","Total","Estimate",22
"df_pop_2019","        $25,000 to $49,999","Oklahoma","Total.Uninsured","Estimate",28.3
"df_pop_2019","        $25,000 to $49,999","Oklahoma","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Oregon","Total","Estimate",17.5
"df_pop_2019","        $25,000 to $49,999","Oregon","Total.Uninsured","Estimate",24.2
"df_pop_2019","        $25,000 to $49,999","Oregon","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Pennsylvania","Total","Estimate",17.9
"df_pop_2019","        $25,000 to $49,999","Pennsylvania","Total.Uninsured","Estimate",25.7
"df_pop_2019","        $25,000 to $49,999","Pennsylvania","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","South.Carolina","Total","Estimate",21.2
"df_pop_2019","        $25,000 to $49,999","South.Carolina","Total.Uninsured","Estimate",28.6
"df_pop_2019","        $25,000 to $49,999","South.Carolina","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","South.Dakota","Total","Estimate",18.8
"df_pop_2019","        $25,000 to $49,999","South.Dakota","Total.Uninsured","Estimate",28.1
"df_pop_2019","        $25,000 to $49,999","South.Dakota","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Tennessee","Total","Estimate",21.6
"df_pop_2019","        $25,000 to $49,999","Tennessee","Total.Uninsured","Estimate",29.9
"df_pop_2019","        $25,000 to $49,999","Tennessee","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Texas","Total","Estimate",18.9
"df_pop_2019","        $25,000 to $49,999","Texas","Total.Uninsured","Estimate",28.3
"df_pop_2019","        $25,000 to $49,999","Texas","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Utah","Total","Estimate",13.7
"df_pop_2019","        $25,000 to $49,999","Utah","Total.Uninsured","Estimate",22.2
"df_pop_2019","        $25,000 to $49,999","Utah","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Virginia","Total","Estimate",15.2
"df_pop_2019","        $25,000 to $49,999","Virginia","Total.Uninsured","Estimate",26.2
"df_pop_2019","        $25,000 to $49,999","Virginia","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Washington","Total","Estimate",14.2
"df_pop_2019","        $25,000 to $49,999","Washington","Total.Uninsured","Estimate",23.7
"df_pop_2019","        $25,000 to $49,999","Washington","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","West.Virginia","Total","Estimate",23.1
"df_pop_2019","        $25,000 to $49,999","West.Virginia","Total.Uninsured","Estimate",28.7
"df_pop_2019","        $25,000 to $49,999","West.Virginia","Uninsured.Share",NA,NA
"df_pop_2019","        $25,000 to $49,999","Wisconsin","Total","Estimate",17.8
"df_pop_2019","        $25,000 to $49,999","Wisconsin","Total.Uninsured","Estimate",29.6
"df_pop_2019","        $25,000 to $49,999","Wisconsin","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Alabama","Total","Estimate",19
"df_pop_2019","        $50,000 to $74,999","Alabama","Total.Uninsured","Estimate",19.3
"df_pop_2019","        $50,000 to $74,999","Alabama","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Alaska","Total","Estimate",17.5
"df_pop_2019","        $50,000 to $74,999","Alaska","Total.Uninsured","Estimate",20.4
"df_pop_2019","        $50,000 to $74,999","Alaska","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Arizona","Total","Estimate",18.7
"df_pop_2019","        $50,000 to $74,999","Arizona","Total.Uninsured","Estimate",22.8
"df_pop_2019","        $50,000 to $74,999","Arizona","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Arkansas","Total","Estimate",20
"df_pop_2019","        $50,000 to $74,999","Arkansas","Total.Uninsured","Estimate",23.9
"df_pop_2019","        $50,000 to $74,999","Arkansas","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","California","Total","Estimate",15.1
"df_pop_2019","        $50,000 to $74,999","California","Total.Uninsured","Estimate",21.7
"df_pop_2019","        $50,000 to $74,999","California","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Colorado","Total","Estimate",16.5
"df_pop_2019","        $50,000 to $74,999","Colorado","Total.Uninsured","Estimate",24.9
"df_pop_2019","        $50,000 to $74,999","Colorado","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Connecticut","Total","Estimate",14.1
"df_pop_2019","        $50,000 to $74,999","Connecticut","Total.Uninsured","Estimate",22.4
"df_pop_2019","        $50,000 to $74,999","Connecticut","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Florida","Total","Estimate",19.3
"df_pop_2019","        $50,000 to $74,999","Florida","Total.Uninsured","Estimate",22.3
"df_pop_2019","        $50,000 to $74,999","Florida","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Georgia","Total","Estimate",18.4
"df_pop_2019","        $50,000 to $74,999","Georgia","Total.Uninsured","Estimate",20.5
"df_pop_2019","        $50,000 to $74,999","Georgia","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Idaho","Total","Estimate",21.8
"df_pop_2019","        $50,000 to $74,999","Idaho","Total.Uninsured","Estimate",24.1
"df_pop_2019","        $50,000 to $74,999","Idaho","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Illinois","Total","Estimate",15.8
"df_pop_2019","        $50,000 to $74,999","Illinois","Total.Uninsured","Estimate",21.2
"df_pop_2019","        $50,000 to $74,999","Illinois","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Indiana","Total","Estimate",20
"df_pop_2019","        $50,000 to $74,999","Indiana","Total.Uninsured","Estimate",22.7
"df_pop_2019","        $50,000 to $74,999","Indiana","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Iowa","Total","Estimate",19.6
"df_pop_2019","        $50,000 to $74,999","Iowa","Total.Uninsured","Estimate",19.8
"df_pop_2019","        $50,000 to $74,999","Iowa","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Kansas","Total","Estimate",19.5
"df_pop_2019","        $50,000 to $74,999","Kansas","Total.Uninsured","Estimate",21.2
"df_pop_2019","        $50,000 to $74,999","Kansas","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Kentucky","Total","Estimate",18.7
"df_pop_2019","        $50,000 to $74,999","Kentucky","Total.Uninsured","Estimate",19.8
"df_pop_2019","        $50,000 to $74,999","Kentucky","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Louisiana","Total","Estimate",16.8
"df_pop_2019","        $50,000 to $74,999","Louisiana","Total.Uninsured","Estimate",19.7
"df_pop_2019","        $50,000 to $74,999","Louisiana","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Maine","Total","Estimate",18.9
"df_pop_2019","        $50,000 to $74,999","Maine","Total.Uninsured","Estimate",23
"df_pop_2019","        $50,000 to $74,999","Maine","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Maryland","Total","Estimate",13.8
"df_pop_2019","        $50,000 to $74,999","Maryland","Total.Uninsured","Estimate",19.3
"df_pop_2019","        $50,000 to $74,999","Maryland","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Massachusetts","Total","Estimate",12.5
"df_pop_2019","        $50,000 to $74,999","Massachusetts","Total.Uninsured","Estimate",19
"df_pop_2019","        $50,000 to $74,999","Massachusetts","Uninsured.Share",NA,NA
"df_pop_2019","        $50,000 to $74,999","Michigan","Total","Estimate",18.4
