"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
33000,New Hampshire,1,"  Real GDP (millions of chained 2017 dollars) 1",3.6,6.7,1.6,2.8,4.2,3.5,1.6,2.7,0.7,-1.0,-1.0,3.5,0.7,0.8,1.9,1.8,3.2,1.8,0.5,1.3,2.6,-1.5,8.2,1.6,2.2,3.2
33000,New Hampshire,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.0,3.5,2.8,2.4,-1.5,3.0,2.6,1.2,2.2,4.8,4.5,3.8,8.1,-8.7,4.2,(NA)
33000,New Hampshire,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.7,2.5,0.9,1.6,1.5,1.5,2.0,0.4,2.9,3.6,1.2,-2.7,9.5,-1.2,4.6,(NA)
33000,New Hampshire,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,4,"  Gross domestic product (GDP)",3.8,7.8,3.1,4.4,5.1,5.7,4.3,5.7,3.0,0.2,1.5,3.6,1.9,2.8,3.6,3.6,5.4,3.1,1.8,3.3,4.8,0.8,11.9,7.5,7.1,6.2
33000,New Hampshire,5,"  Personal income",6.4,12.5,5.4,1.7,1.8,6.1,3.4,6.9,4.0,3.2,-1.3,4.2,4.9,3.7,-0.3,3.7,4.5,3.4,4.6,4.7,6.5,6.1,9.8,2.4,5.7,5.5
33000,New Hampshire,6,"  Disposable personal income",5.7,11.5,7.1,4.4,2.8,6.4,2.5,6.4,3.3,3.5,1.4,3.8,3.7,4.2,-1.3,3.3,3.9,3.0,5.1,5.4,6.2,6.4,7.8,-0.3,8.7,5.4
33000,New Hampshire,7,"  Personal consumption expenditures",7.8,8.2,5.8,5.2,6.9,6.3,6.1,5.1,5.0,1.6,-0.6,3.2,2.9,2.9,2.7,2.2,4.0,2.6,5.3,3.5,3.1,-0.5,11.1,10.7,6.1,(NA)
33000,New Hampshire,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.0,3.5,2.4,2.0,-1.8,2.4,2.2,0.7,1.6,4.3,4.0,3.3,7.4,-9.4,4.0,(NA)
33000,New Hampshire,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.6,2.4,0.6,1.2,1.2,0.9,1.6,-0.1,2.3,3.1,0.7,-3.2,8.8,-2.0,4.4,(NA)
33000,New Hampshire,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,10,"  Per capita personal income 6",5.0,10.9,4.1,0.6,1.0,5.2,2.7,6.1,3.6,2.9,-1.3,4.1,4.5,3.3,-0.6,3.1,4.2,2.8,4.0,4.2,6.0,5.6,9.1,1.7,5.3,5.0
33000,New Hampshire,11,"  Per capita disposable personal income 7",4.3,9.9,5.8,3.3,2.0,5.6,1.8,5.6,3.0,3.3,1.4,3.7,3.3,3.8,-1.6,2.7,3.6,2.4,4.5,4.9,5.7,5.8,7.1,-0.9,8.2,4.9
33000,New Hampshire,12,"  Per capita personal consumption expenditures (PCE) 8",6.4,6.7,4.5,4.1,6.0,5.5,5.4,4.3,4.7,1.3,-0.6,3.1,2.5,2.5,2.5,1.6,3.6,2.0,4.7,3.0,2.6,-1.0,10.4,9.8,5.9,(NA)
33000,New Hampshire,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.0,-1.1,-0.5,-0.6,-0.1,-0.7,1.8,1.1,0.6,-2.1,0.5,1.2,-2.6,5.1,-2.3,(NA)
33000,New Hampshire,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.3,0.7,2.0,1.3,1.2,0.7,2.0,2.2,2.3,-0.1,1.9,2.3,1.5,12.0,1.4,(NA)
33000,New Hampshire,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,15,"  Total employment (number of jobs)",2.3,3.0,0.6,0.0,1.2,1.9,1.6,1.2,1.5,-0.4,-2.8,-0.9,0.6,0.7,1.3,1.1,1.9,1.4,1.1,1.1,-0.3,-3.5,4.2,2.8,2.8,(NA)
34000,New Jersey,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,1,"  Real GDP (millions of chained 2017 dollars) 1",3.6,5.5,1.1,1.6,2.3,1.2,1.9,1.6,1.0,2.2,-4.7,1.5,-1.1,2.2,1.8,0.0,1.9,1.0,0.5,2.8,1.9,-3.5,5.9,2.8,2.1,2.3
34000,New Jersey,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-5.8,3.2,1.6,1.2,-0.2,2.7,4.1,1.7,1.9,0.8,4.0,3.9,5.0,-3.9,2.0,(NA)
34000,New Jersey,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-5.0,3.3,-0.3,1.0,1.3,1.9,2.4,1.8,1.1,0.4,2.4,-2.8,10.9,1.9,2.1,(NA)
34000,New Jersey,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,4,"  Gross domestic product (GDP)",5.3,7.6,3.4,3.3,3.9,3.9,5.0,5.0,3.7,4.0,-2.4,2.0,0.6,4.4,3.5,1.8,4.0,2.3,2.0,5.0,3.9,-1.8,10.1,9.0,6.4,4.9
34000,New Jersey,5,"  Personal income",4.6,10.0,3.6,1.4,2.3,4.4,3.5,7.2,6.0,3.3,-3.0,2.9,4.5,3.3,0.8,4.3,4.1,2.8,3.8,4.5,5.6,4.5,7.9,2.1,5.9,4.7
34000,New Jersey,6,"  Disposable personal income",3.8,9.3,4.0,4.6,3.5,4.6,2.0,6.8,4.8,3.6,0.6,2.6,3.1,3.8,-0.8,4.3,3.5,3.0,4.1,5.2,5.6,5.4,6.7,-1.0,9.6,4.7
34000,New Jersey,7,"  Personal consumption expenditures",6.9,7.9,5.3,5.0,5.9,5.8,5.7,5.1,4.0,2.9,-2.1,3.0,2.6,3.0,2.3,3.4,2.4,2.9,3.1,4.1,4.0,-2.2,13.9,8.1,6.1,(NA)
34000,New Jersey,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-6.2,2.6,0.8,0.6,-0.8,2.2,3.6,1.3,1.3,0.3,3.6,3.7,5.1,-3.8,1.6,(NA)
34000,New Jersey,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-5.5,2.6,-1.0,0.3,0.7,1.4,1.9,1.3,0.5,-0.1,2.0,-3.0,10.9,2.0,1.8,(NA)
34000,New Jersey,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,10,"  Per capita personal income 6",3.7,9.0,2.8,0.7,1.8,4.0,3.3,7.1,5.8,2.9,-3.4,2.3,3.7,2.6,0.2,3.7,3.6,2.3,3.2,4.0,5.2,4.3,8.0,1.9,5.0,3.4
34000,New Jersey,11,"  Per capita disposable personal income 7",2.9,8.3,3.2,3.9,2.9,4.2,1.8,6.7,4.6,3.3,0.1,2.0,2.3,3.2,-1.4,3.7,3.0,2.5,3.5,4.7,5.1,5.3,6.7,-1.2,8.6,3.4
34000,New Jersey,12,"  Per capita personal consumption expenditures (PCE) 8",5.9,7.0,4.5,4.2,5.3,5.4,5.5,5.0,3.8,2.5,-2.6,2.3,1.9,2.3,1.7,2.9,1.9,2.4,2.5,3.6,3.5,-2.3,13.9,8.2,5.7,(NA)
34000,New Jersey,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3.3,-2.0,0.4,0.1,-0.3,0.1,-0.2,0.1,0.2,1.6,0.1,-0.4,-1.4,-0.4,0.1,(NA)
34000,New Jersey,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3.0,-0.3,2.9,2.0,1.0,1.5,0.0,1.1,1.9,3.7,1.5,0.7,2.7,6.1,3.9,(NA)
34000,New Jersey,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,15,"  Total employment (number of jobs)",1.6,3.9,0.6,0.3,0.7,1.8,1.7,1.3,1.4,-0.1,-2.6,-0.6,1.2,0.7,1.6,1.4,1.8,1.7,1.1,1.9,0.4,-4.5,5.0,5.2,2.8,(NA)
35000,New Mexico,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,1,"  Real GDP (millions of chained 2017 dollars) 1",5.5,1.8,0.4,3.2,4.5,8.9,0.6,2.6,0.9,-0.4,2.0,-0.1,-0.2,0.2,-0.7,2.8,1.0,-0.5,0.2,3.1,4.4,-2.7,3.4,2.4,6.8,2.2
35000,New Mexico,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.2,3.5,-0.3,0.9,-2.4,4.4,2.3,2.1,-1.1,7.1,2.8,8.3,6.9,-3.1,1.1,(NA)
35000,New Mexico,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.5,3.3,-0.7,0.6,1.6,2.4,2.0,2.1,-0.1,7.0,-1.4,-1.3,12.1,1.0,2.0,(NA)
35000,New Mexico,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,4,"  Gross domestic product (GDP)",4.4,4.2,1.2,3.7,8.9,12.3,5.0,5.2,4.0,4.0,-2.0,2.7,2.6,0.7,1.2,4.2,-1.9,-0.3,3.0,6.0,5.0,-3.0,12.2,13.4,5.4,4.1
35000,New Mexico,5,"  Personal income",1.8,7.7,7.2,4.1,4.7,6.3,6.6,7.5,5.9,6.7,-0.7,3.7,5.1,2.2,-2.1,5.7,2.4,2.1,1.9,4.6,5.8,8.0,9.0,4.5,4.3,5.0
35000,New Mexico,6,"  Disposable personal income",1.5,8.1,6.9,6.2,5.6,6.5,5.6,6.7,5.6,7.6,0.8,4.2,4.2,2.4,-3.1,5.8,2.3,2.2,2.2,5.1,5.4,9.4,8.4,2.0,4.9,4.7
35000,New Mexico,7,"  Personal consumption expenditures",5.9,6.1,4.3,4.3,5.9,7.0,7.9,6.9,5.9,4.6,-0.9,3.6,4.5,1.9,2.0,3.7,2.2,2.0,3.0,4.5,1.5,-1.5,14.3,8.9,5.3,(NA)
35000,New Mexico,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.5,2.1,-1.1,0.5,-2.7,4.4,2.3,2.0,-1.2,7.0,2.5,7.8,6.9,-3.0,1.0,(NA)
35000,New Mexico,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.7,1.9,-1.6,0.2,1.3,2.5,2.0,1.9,-0.2,6.9,-1.7,-1.7,12.2,1.2,2.0,(NA)
35000,New Mexico,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,10,"  Per capita personal income 6",1.0,7.0,6.6,2.8,3.5,4.8,5.0,5.9,4.4,5.6,-1.9,2.3,4.2,1.8,-2.3,5.8,2.4,1.9,1.9,4.5,5.5,7.5,9.0,4.7,4.0,4.5
35000,New Mexico,11,"  Per capita disposable personal income 7",0.6,7.3,6.3,4.9,4.3,5.1,4.1,5.1,4.1,6.5,-0.4,2.8,3.4,2.0,-3.4,5.9,2.2,2.1,2.1,5.0,5.1,9.0,8.5,2.2,4.6,4.3
35000,New Mexico,12,"  Per capita personal consumption expenditures (PCE) 8",5.0,5.3,3.7,2.9,4.6,5.6,6.3,5.3,4.4,3.5,-2.1,2.1,3.7,1.5,1.7,3.8,2.1,1.9,2.9,4.4,1.2,-1.9,14.4,9.1,5.2,(NA)
35000,New Mexico,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.9,-1.5,2.7,-0.6,-1.0,-0.1,-0.1,-1.0,1.3,-4.3,1.5,-1.3,-2.1,1.2,-0.6,(NA)
35000,New Mexico,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.6,0.2,5.3,1.2,0.3,1.3,0.1,0.0,3.1,-2.3,2.9,-0.2,1.9,7.8,3.2,(NA)
35000,New Mexico,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,15,"  Total employment (number of jobs)",0.5,2.4,1.2,0.8,1.9,2.4,2.3,2.8,2.2,0.2,-3.0,-1.1,0.4,0.3,0.8,0.7,0.8,0.0,0.3,1.4,0.5,-4.3,2.1,3.5,3.2,(NA)
36000,New York,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,1,"  Real GDP (millions of chained 2017 dollars) 1",5.4,3.8,1.9,-1.0,0.6,2.7,2.5,2.9,1.1,-1.9,3.9,3.8,0.6,3.9,0.4,2.2,2.0,1.6,2.2,2.5,2.4,-2.8,4.8,1.7,1.5,2.4
36000,New York,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.0,3.3,2.1,3.7,-0.2,3.0,3.5,2.1,5.1,1.6,2.2,3.6,2.8,-3.5,1.7,(NA)
36000,New York,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.0,3.2,1.1,2.3,2.2,4.3,2.0,1.8,2.7,3.0,2.5,-5.9,6.8,4.5,3.2,(NA)
36000,New York,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,4,"  Gross domestic product (GDP)",6.6,5.8,4.3,1.0,2.6,5.5,5.4,6.2,4.1,-0.8,4.3,5.4,2.3,6.3,3.0,5.1,4.5,3.9,4.4,5.3,4.5,-0.8,8.5,6.7,5.8,5.8
36000,New York,5,"  Personal income",5.9,7.6,3.8,-0.3,1.4,4.4,3.8,7.5,7.6,2.3,-1.6,4.1,5.5,4.5,1.2,3.6,4.3,3.5,6.7,3.4,3.5,5.3,6.6,1.0,5.7,5.7
36000,New York,6,"  Disposable personal income",5.3,7.2,2.7,3.9,2.4,3.9,2.2,6.0,6.2,2.6,3.0,3.6,4.0,5.0,-1.1,3.1,3.6,4.7,6.7,3.4,3.7,6.9,4.3,-2.7,9.8,5.5
36000,New York,7,"  Personal consumption expenditures",7.1,7.5,4.0,3.7,5.4,6.1,6.5,5.6,5.1,3.5,-0.5,4.0,4.5,3.0,3.6,5.0,2.9,3.2,4.3,4.8,3.8,-4.3,10.7,9.3,7.2,(NA)
36000,New York,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.5,2.7,1.2,2.9,-0.9,2.4,3.1,1.7,4.9,1.5,2.2,4.2,4.1,-2.6,2.3,(NA)
36000,New York,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.4,2.6,0.2,1.5,1.5,3.8,1.6,1.5,2.5,2.9,2.5,-5.4,8.2,5.4,3.8,(NA)
36000,New York,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,10,"  Per capita personal income 6",5.1,6.9,3.4,-0.5,1.2,4.5,4.0,7.7,7.4,1.9,-2.0,3.5,4.5,3.6,0.5,3.1,3.9,3.2,6.5,3.3,3.5,5.9,8.0,1.8,5.5,5.0
36000,New York,11,"  Per capita disposable personal income 7",4.6,6.5,2.2,3.6,2.2,3.9,2.4,6.1,6.1,2.2,2.5,3.0,3.0,4.2,-1.7,2.5,3.2,4.4,6.5,3.3,3.7,7.5,5.6,-2.0,9.6,4.8
36000,New York,12,"  Per capita personal consumption expenditures (PCE) 8",6.3,6.9,3.6,3.4,5.2,6.1,6.7,5.8,4.9,3.1,-0.9,3.4,3.5,2.2,2.9,4.4,2.4,2.9,4.1,4.6,3.8,-3.8,12.1,10.3,7.7,(NA)
36000,New York,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.2,-1.0,0.8,-1.1,0.1,-0.8,0.7,0.4,-0.2,-0.3,-0.2,0.6,-0.5,-1.8,0.0,(NA)
36000,New York,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.5,0.8,3.3,0.7,1.4,0.6,0.8,1.4,1.6,1.7,1.3,1.7,3.6,4.6,3.8,(NA)
36000,New York,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,15,"  Total employment (number of jobs)",2.7,2.6,0.1,-0.9,0.3,1.3,1.3,1.5,2.5,1.0,-1.9,0.2,2.6,1.2,1.6,2.1,2.0,1.3,1.1,2.1,0.7,-6.9,3.0,4.5,3.1,(NA)
37000,North Carolina,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,1,"  Real GDP (millions of chained 2017 dollars) 1",5.7,3.2,0.9,1.6,2.8,4.0,5.2,6.4,1.5,3.1,-3.9,1.8,0.5,0.8,1.9,2.5,3.0,2.1,2.0,1.8,2.0,-0.6,6.3,3.2,3.0,3.7
37000,North Carolina,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.9,-2.4,0.2,4.5,-2.8,4.0,5.4,2.2,3.9,3.2,5.7,7.4,4.1,-2.1,2.2,(NA)
37000,North Carolina,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.3,0.8,0.9,1.9,1.7,2.8,4.0,2.4,3.9,2.9,4.2,0.2,7.5,3.3,2.8,(NA)
37000,North Carolina,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,4,"  Gross domestic product (GDP)",7.4,4.8,3.5,3.6,4.2,6.1,7.8,9.4,3.7,4.6,-1.8,2.2,1.8,3.3,3.8,4.6,5.5,3.9,3.5,3.9,4.3,1.4,10.2,10.0,8.2,6.5
37000,North Carolina,5,"  Personal income",4.9,6.5,3.0,1.7,4.3,8.2,7.2,8.7,7.5,7.2,-3.5,1.1,3.5,6.4,-1.3,5.6,5.3,3.4,4.8,5.2,6.0,7.9,11.3,4.7,6.3,6.9
37000,North Carolina,6,"  Disposable personal income",5.0,6.2,3.2,3.8,5.4,8.7,6.2,8.3,7.0,8.3,-1.3,0.7,2.2,6.9,-2.4,5.6,4.4,3.3,5.3,5.6,5.8,8.6,10.3,2.6,8.8,7.0
37000,North Carolina,7,"  Personal consumption expenditures",8.0,7.8,3.8,3.0,4.9,6.7,7.5,6.4,6.3,3.3,-1.3,4.4,4.2,3.7,3.3,4.4,3.9,3.7,4.9,4.9,4.5,0.7,14.9,10.4,6.9,(NA)
37000,North Carolina,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.3,-3.6,-0.6,3.7,-3.6,3.2,4.5,1.1,2.8,2.2,4.7,6.5,3.0,-3.3,0.9,(NA)
37000,North Carolina,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.2,-0.5,0.1,1.0,0.9,2.0,3.1,1.3,2.8,1.9,3.2,-0.6,6.3,2.1,1.5,(NA)
37000,North Carolina,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,10,"  Per capita personal income 6",3.0,4.8,1.4,0.3,3.1,6.5,5.3,6.1,5.2,5.0,-4.9,-0.2,2.7,5.6,-2.1,4.7,4.4,2.3,3.8,4.1,5.1,7.0,10.1,3.2,4.6,5.3
37000,North Carolina,11,"  Per capita disposable personal income 7",3.2,4.5,1.6,2.4,4.2,7.0,4.3,5.7,4.7,6.1,-2.7,-0.5,1.4,6.1,-3.2,4.8,3.5,2.2,4.2,4.6,4.8,7.7,9.1,1.2,7.1,5.4
37000,North Carolina,12,"  Per capita personal consumption expenditures (PCE) 8",6.0,6.0,2.2,1.5,3.7,5.1,5.6,3.8,4.0,1.1,-2.8,3.1,3.5,2.9,2.5,3.6,3.0,2.6,3.8,3.8,3.5,-0.1,13.6,9.1,5.5,(NA)
37000,North Carolina,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.3,1.8,0.8,-0.1,0.2,0.1,-0.3,0.2,-0.8,-0.2,-1.1,-0.6,2.6,0.3,0.2,(NA)
37000,North Carolina,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.6,3.6,3.3,1.8,1.5,1.5,-0.1,1.2,1.0,1.9,0.3,0.5,6.9,6.8,3.9,(NA)
37000,North Carolina,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
37000,North Carolina,15,"  Total employment (number of jobs)",2.0,1.9,-0.7,-0.3,0.2,2.3,2.6,3.1,3.4,-0.3,-3.7,-0.7,2.2,1.2,1.5,2.4,2.3,2.3,1.6,2.3,1.5,-1.5,4.4,4.0,3.1,(NA)
38000,North Dakota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,1,"  Real GDP (millions of chained 2017 dollars) 1",0.4,3.8,1.4,5.0,6.5,1.1,3.5,4.3,5.2,7.7,2.7,7.6,11.9,23.2,2.6,10.1,-2.5,-6.7,3.2,3.5,1.5,-6.0,1.0,-0.8,7.8,-0.7
38000,North Dakota,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.7,7.8,9.5,12.5,-1.6,5.0,-2.9,-4.4,3.0,2.0,-0.3,7.5,5.7,3.9,-1.8,(NA)
38000,North Dakota,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.6,2.2,7.1,6.1,5.3,4.2,4.0,-1.9,1.8,-0.9,0.0,-0.9,6.0,3.7,2.0,(NA)
38000,North Dakota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,4,"  Gross domestic product (GDP)",1.4,6.0,4.8,6.4,9.6,4.9,5.9,7.5,10.0,10.3,0.9,10.3,16.7,25.2,5.4,11.4,-6.8,-7.5,7.3,6.8,0.9,-8.7,14.9,15.6,3.1,-0.8
38000,North Dakota,5,"  Personal income",1.2,8.7,2.0,2.5,9.2,2.0,6.1,4.9,10.8,13.1,-0.8,11.4,12.9,17.7,0.0,6.7,-4.2,-2.9,1.3,7.1,3.4,7.0,9.1,8.1,1.8,0.1
38000,North Dakota,6,"  Disposable personal income",1.1,8.9,1.7,4.3,10.3,1.9,5.3,3.9,10.2,12.6,1.2,10.8,10.9,17.3,-1.2,6.7,-3.5,-2.0,1.6,8.1,2.8,8.2,7.7,6.6,3.2,-0.5
38000,North Dakota,7,"  Personal consumption expenditures",4.8,5.9,5.4,4.7,5.6,6.4,6.2,6.3,5.9,5.0,2.6,5.5,10.4,11.0,7.0,5.9,2.6,-0.3,0.2,4.0,3.7,-1.3,9.4,7.8,5.6,(NA)
38000,North Dakota,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.8,6.2,7.6,9.6,-4.6,2.6,-5.2,-4.6,2.7,1.4,-0.9,7.1,5.9,3.8,-2.4,(NA)
38000,North Dakota,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-0.5,0.6,5.2,3.4,2.0,1.8,1.5,-2.2,1.6,-1.5,-0.6,-1.3,6.2,3.6,1.3,(NA)
38000,North Dakota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,10,"  Per capita personal income 6",1.7,9.1,2.5,2.7,9.1,1.1,5.8,4.4,10.2,12.3,-1.9,9.7,10.9,14.7,-3.1,4.3,-6.5,-3.2,1.0,6.4,2.7,6.5,9.3,7.7,0.7,-0.8
38000,North Dakota,11,"  Per capita disposable personal income 7",1.6,9.3,2.1,4.4,10.2,1.0,5.1,3.4,9.6,11.8,0.1,9.2,9.0,14.2,-4.2,4.3,-5.8,-2.2,1.4,7.4,2.2,7.8,8.0,6.2,2.2,-1.4
38000,North Dakota,12,"  Per capita personal consumption expenditures (PCE) 8",5.3,6.3,5.9,4.8,5.4,5.4,6.0,5.8,5.4,4.3,1.5,4.0,8.5,8.2,3.7,3.5,0.1,-0.6,0.0,3.3,3.0,-1.7,9.6,7.6,5.0,(NA)
38000,North Dakota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2.2,1.5,0.5,2.7,0.3,0.2,-1.5,0.6,-3.3,2.8,2.2,-1.5,-1.0,-2.4,-0.2,(NA)
38000,North Dakota,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2.0,3.3,3.1,4.6,1.6,1.6,-1.3,1.6,-1.6,4.9,3.6,-0.4,3.1,4.0,3.6,(NA)
38000,North Dakota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
38000,North Dakota,15,"  Total employment (number of jobs)",0.2,1.1,1.1,-0.7,0.3,2.1,1.9,2.1,2.4,1.9,0.1,2.3,5.2,7.1,3.4,3.5,-1.6,-3.5,-0.6,0.9,0.5,-3.6,1.3,2.6,2.8,(NA)
39000,Ohio,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
